RGR,FieldTag,Specimen,Date,Island,Locale,Habitat,lat,long,Sex,Mass,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0005,2938848,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0006,2938847,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0007,2938846,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0008,2938845,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0009,2938844,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,2.1,"wrongly annotated as F, changed to (young) M by RS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0010,2938843,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0011,2938842,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0012,2938841,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0013,2938840,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0014,2938839,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0015,2938838,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0016,2938837,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0017,2938836,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,F,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0018,2938835,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0019,2938834,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,F,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0020,2938833,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0021,2938832,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0022,2938831,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0023,2938830,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0024,2938829,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0025,2938828,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0026,2938827,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0027,2938826,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0028,2938825,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0029,2938824,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,F,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0030,2938823,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0031,2938822,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0032,2938821,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,F,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0033,2938820,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0034,2938819,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0035,2938818,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,M,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0036,2938817,N,,SouthBimini,Nature trail,coppice,25.704172,-79.3002,F,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0037,2938816,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0038,2938815,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0039,2938814,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0040,2938813,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0041,2938812,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0042,2938811,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0043,2938810,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0044,2938809,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0045,2938808,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0046,2938807,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0047,2938806,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0048,2938805,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0049,2938804,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0050,2938803,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0051,2938802,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,0.6,juvenile exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0052,2938801,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0053,2938800,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0054,2938799,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0055,2938798,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0056,2938797,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0057,2938796,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0058,2938795,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0059,2938794,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0060,2938793,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0061,2938792,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0062,2938791,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0063,2938790,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0064,2938789,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0065,2938788,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0066,2938787,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0067,2938786,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0068,2938785,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0069,2938784,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0070,2938783,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0071,2938782,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0072,2938781,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0073,2938780,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0074,2938779,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0075,2938778,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0076,2938777,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0077,2938776,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0078,2938775,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2,"wrongly annotated as F, changed to M by RS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0079,2938774,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0080,2938773,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0081,2938772,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0082,2938771,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0083,2938770,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.1,no dna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0084,2938769,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,,Mass NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0085,2938768,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0086,2938767,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0087,2938766,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0088,2938765,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0089,2938764,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2,"wrongly annotated as F, changed to M by RS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0090,2938763,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0091,2938762,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0092,2938761,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0093,2938760,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0094,2938759,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0095,2938758,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0096,2938757,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0097,2938756,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0098,2938755,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,0.9,"wrongly annotated as F, changed to (young) M by RS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0099,2938754,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0100,2938753,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0101,2938752,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0102,2938751,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0103,2938750,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,F,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0104,2938749,N,,SouthBimini,Nature trail,coastal,25.705249,-79.301399,M,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0105,2938748,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0106,2938747,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0107,2938746,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,3.1,missing toes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0108,2938745,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0109,2938744,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0110,2938743,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,1.4,"wrongly annotated as F, changed to (young) M by RS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0111,2938742,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0112,2938741,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0113,2938740,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0114,2938739,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0115,2938738,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0116,2938737,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0117,2938736,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0118,2938735,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0119,2938734,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0120,2938733,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,NA,1.2,sex is uncertain (juv male or female),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0121,2938732,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0122,2938731,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0123,2938730,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0124,2938729,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0125,2938728,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,NA,1.2,sex is uncertain (juv male or female),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0126,2938727,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0127,2938726,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0128,2938725,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0129,2938724,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0130,2938723,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,F,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0131,2938722,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0132,2938721,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0133,2938720,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0134,2938719,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0135,2938718,N,20150314,SouthBimini,Mangrove,mangrove,25.706629,-79.270911,M,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
